Query_ID,Query_Timestamp,Day_of_Week,Hour_of_Day,Pickup_Hub,Drop_Hub,Base_Distance_KM,Est_Ride_Duration_Min,Traffic_Condition,Weather_Condition,User_Device_OS,Device_Model_Tier,Battery_Level_Pct,App_Open_Count_Last_1hr,User_Account_Tenure_Months,Historical_Acceptance_Rate,Legal_Meter_Fare_INR,Surge_Multiplier_Applied,App_Quoted_Fare_INR,Competitor_Price_Diff_INR,Final_Ride_Status
1df4b3be,09-05-2026 11:08,5,11,Marathahalli,HSR Layout,8.8,27,Light,Clear,iOS,Premium,97,1,9,0.6,132,1.08,143,-13,Ride_Accepted
31488d50,15-05-2026 10:52,4,10,Malleshwaram,Bellandur,15.4,167,Gridlock,Thunderstorm,Android,Budget,47,10,19,0.9,231,2.2,508,6,User_Abandoned_App
e46fd83f,19-03-2026 17:01,3,17,Electronic City,Malleshwaram,5.6,31,Heavy,Light Rain,Android,Budget,65,1,22,0.9,84,1.26,106,-10,User_Abandoned_App
d7531aba,14-03-2026 09:02,5,9,Koramangala,Malleshwaram,6.8,43,Heavy,Clear,Android,Mid-Range,54,2,26,0.47,102,1.29,132,-3,User_Abandoned_App
669889cf,03-06-2026 08:35,2,8,Electronic City,Hebbal,11.1,88,Heavy,Heavy Downpour,Android,Budget,58,2,6,0.26,166.5,1.7,283,15,Ride_Accepted
c7659202,15-05-2026 12:27,4,12,Peenya,Malleshwaram,7,24,Light,Clear,iOS,Premium,80,2,42,0.9,105,1.15,121,-5,User_Abandoned_App
2b55bb44,17-03-2026 11:38,1,11,Hebbal,Koramangala,19,56,Free-Flow,Clear,Android,Mid-Range,19,2,5,0.67,285,1.01,289,21,Ride_Accepted
84c6b570,23-03-2026 17:19,0,17,Indiranagar,Marathahalli,15.4,70,Moderate,Light Rain,Android,Budget,34,1,21,0.76,231,1.09,253,-7,Ride_Accepted
57282818,30-03-2026 17:39,0,17,Marathahalli,Whitefield,7.5,32,Moderate,Clear,iOS,Premium,96,1,15,0.57,112.5,1.11,125,6,Ride_Accepted
fa560e85,30-03-2026 14:17,0,14,Hebbal,Peenya,10.4,48,Moderate,Clear,iOS,Premium,73,3,47,0.52,156,1.08,168,7,User_Abandoned_App
a586ab39,22-06-2026 21:08,0,21,Electronic City,Peenya,7.8,25,Free-Flow,Light Rain,Android,Mid-Range,40,5,7,0.73,117,1.01,118,-21,User_Abandoned_App
9d4a637a,26-05-2026 18:20,1,18,Malleshwaram,Peenya,6.2,50,Gridlock,Clear,iOS,Mid-Range,37,2,29,0.87,93,1.41,131,-4,User_Abandoned_App
17d7ee25,02-08-2026 08:50,6,8,Indiranagar,Peenya,10.2,85,Heavy,Heavy Downpour,iOS,Mid-Range,74,2,1,0.59,153,1.73,264,-10,User_Abandoned_App
44e572b7,11-04-2026 04:17,5,4,HSR Layout,Electronic City,4.4,12,Free-Flow,Clear,iOS,Premium,40,2,10,0.78,66,1.26,83,4,Ride_Accepted
16e1872c,16-06-2026 14:43,1,14,Whitefield,Electronic City,8.2,25,Free-Flow,Clear,iOS,Premium,62,2,30,0.7,123,1.05,130,6,User_Abandoned_App
ac30308f,27-07-2026 07:58,0,7,Indiranagar,HSR Layout,14.9,42,Free-Flow,Clear,iOS,Premium,46,3,45,0.9,223.5,1.25,279,3,Ride_Accepted
0b6e23d2,25-04-2026 15:25,5,15,Peenya,Marathahalli,7.4,22,Free-Flow,Clear,Android,Mid-Range,57,3,29,0.85,111,1.11,123,-7,User_Abandoned_App
e7291a01,14-03-2026 06:27,5,6,Peenya,Bellandur,7,32,Moderate,Clear,iOS,Premium,78,2,46,0.79,105,1.13,119,-23,User_Abandoned_App
2685359c,03-05-2026 18:01,6,18,Electronic City,Whitefield,12.5,92,Gridlock,Clear,iOS,Premium,5,5,29,0.9,187.5,1.89,354,-17,Ride_Accepted
516aed8f,07-03-2026 08:23,5,8,Koramangala,Bellandur,8.6,59,Heavy,Clear,Android,Mid-Range,10,3,37,0.61,129,1.18,152,1,Ride_Accepted
6b3aeff6,13-04-2026 08:49,0,8,Peenya,Indiranagar,16.8,102,Heavy,Light Rain,Android,Budget,55,4,6,0.26,252,1.3,328,-34,User_Abandoned_App
31f5fa72,07-04-2026 09:24,1,9,Peenya,Hebbal,9.6,68,Gridlock,Clear,Android,Mid-Range,30,3,24,0.9,144,1.58,228,-14,User_Abandoned_App
df5418bf,07-06-2026 17:07,6,17,Malleshwaram,Indiranagar,35,159,Moderate,Clear,Android,Budget,100,2,3,0.74,525,0.9,472,47,User_Abandoned_App
29eedd91,07-05-2026 14:53,3,14,Electronic City,Hebbal,6.9,21,Free-Flow,Clear,Android,Premium,60,2,30,0.51,103.5,1.08,112,-15,Ride_Accepted
1fc7f58f,18-08-2026 05:54,1,5,Indiranagar,HSR Layout,15.5,42,Light,Clear,Android,Mid-Range,79,2,19,0.77,232.5,1.04,242,-10,User_Abandoned_App
3b3deaa5,16-03-2026 06:30,0,6,Koramangala,Malleshwaram,25.1,113,Moderate,Clear,Android,Mid-Range,54,2,15,0.78,376.5,1.08,406,2,Ride_Accepted
ccb2722d,12-05-2026 18:20,1,18,Hebbal,Peenya,14.8,90,Heavy,Clear,iOS,Premium,11,5,30,0.58,222,1.73,383,30,Ride_Accepted
8b7db750,14-06-2026 14:46,6,14,Whitefield,Hebbal,10.7,27,Free-Flow,Clear,iOS,Premium,46,1,24,0.9,160.5,1.2,193,7,Ride_Accepted
2417f196,05-07-2026 08:33,6,8,Marathahalli,Hebbal,3.7,20,Heavy,Clear,Android,Mid-Range,32,2,22,0.9,55.5,1.45,81,1,User_Abandoned_App
19372628,05-05-2026 09:49,1,9,HSR Layout,Marathahalli,7.9,62,Gridlock,Clear,Android,Budget,83,5,41,0.9,118.5,1.43,169,-12,Ride_Accepted
e7d2d43e,27-06-2026 09:16,5,9,Peenya,Malleshwaram,10.9,62,Heavy,Clear,Android,Mid-Range,91,4,15,0.77,163.5,1.38,226,11,Ride_Accepted
86eb9a8c,14-05-2026 05:59,3,5,Electronic City,Whitefield,12.4,38,Free-Flow,Clear,Android,Mid-Range,62,3,6,0.36,186,0.92,171,-2,User_Abandoned_App
97c5621c,21-03-2026 08:11,5,8,Marathahalli,Peenya,2.9,15,Heavy,Clear,Android,Mid-Range,82,6,24,0.9,43.5,1.31,57,-8,Ride_Accepted
70cd1320,03-08-2026 08:20,0,8,HSR Layout,Marathahalli,4.2,17,Moderate,Clear,Android,Premium,84,1,20,0.85,63,1.08,68,7,Ride_Accepted
59376076,07-08-2026 19:35,4,19,HSR Layout,Electronic City,7.7,41,Heavy,Clear,iOS,Premium,46,4,13,0.66,115.5,1.26,145,-26,Ride_Accepted
f1e8827f,08-05-2026 06:37,4,6,Hebbal,Bellandur,12.8,35,Light,Clear,iOS,Premium,79,3,24,0.89,192,1.25,240,-17,User_Abandoned_App
17b38ad6,15-04-2026 07:11,2,7,Hebbal,Malleshwaram,5.3,23,Moderate,Clear,iOS,Premium,72,2,20,0.47,79.5,1.1,87,46,Ride_Accepted
fcef1e17,15-03-2026 18:29,6,18,Hebbal,Koramangala,8.2,76,Gridlock,Heavy Downpour,Android,Mid-Range,98,3,26,0.66,123,2.08,256,-5,User_Abandoned_App
f15f26a2,27-04-2026 19:46,0,19,Bellandur,Electronic City,11.1,67,Heavy,Clear,iOS,Premium,36,4,39,0.59,166.5,1.42,236,23,Ride_Accepted
afc0e7db,02-08-2026 17:57,6,17,Bellandur,Peenya,13.4,109,Gridlock,Light Rain,Android,Mid-Range,21,7,26,0.58,201,1.43,288,9,Ride_Accepted
77898f7d,29-07-2026 06:39,2,6,HSR Layout,Electronic City,7.7,21,Light,Clear,iOS,Premium,30,1,15,0.58,115.5,1.04,120,18,User_Abandoned_App
4eb11b61,21-07-2026 10:02,1,10,Hebbal,Malleshwaram,10.3,56,Heavy,Light Rain,iOS,Premium,57,3,40,0.86,154.5,1.53,236,16,Ride_Accepted
3cbe6de6,05-07-2026 13:16,6,13,Malleshwaram,Electronic City,12.7,103,Moderate,Thunderstorm,Android,Mid-Range,58,1,5,0.81,190.5,1.95,371,5,Ride_Accepted
02d78548,13-03-2026 13:38,4,13,Peenya,Electronic City,15.9,50,Light,Clear,iOS,Mid-Range,10,1,3,0.55,238.5,1.06,254,-9,Ride_Accepted
7565fabb,31-03-2026 17:16,1,17,Marathahalli,Malleshwaram,7.7,42,Heavy,Clear,Android,Budget,90,2,6,0.51,115.5,1.08,124,-14,Ride_Accepted
ab424505,11-06-2026 12:54,3,12,Marathahalli,Hebbal,8.5,43,Moderate,Clear,Android,Budget,79,2,24,0.83,127.5,1.01,129,24,Ride_Accepted
6c8867b0,12-04-2026 15:28,6,15,Bellandur,Koramangala,19.2,86,Moderate,Clear,Android,Budget,23,2,47,0.9,288,1,287,-15,Ride_Accepted
91bd7951,28-05-2026 20:21,3,20,HSR Layout,Marathahalli,11.9,75,Heavy,Clear,Android,Mid-Range,65,2,24,0.53,178.5,1.34,239,-17,User_Abandoned_App
25b1f690,15-03-2026 08:35,6,8,Electronic City,Indiranagar,7.8,59,Gridlock,Clear,Android,Mid-Range,50,7,40,0.83,117,1.45,170,-28,User_Abandoned_App
ae335ba4,30-05-2026 08:28,5,8,Indiranagar,Electronic City,11.4,83,Gridlock,Clear,iOS,Premium,88,2,38,0.64,171,1.58,270,-15,User_Abandoned_App
ec6080a7,05-05-2026 07:07,1,7,Indiranagar,Whitefield,14.3,41,Free-Flow,Clear,iOS,Premium,8,4,36,0.9,214.5,1.61,344,-12,Ride_Accepted
a04ddd96,04-04-2026 08:26,5,8,Bellandur,Indiranagar,14.2,86,Heavy,Light Rain,iOS,Premium,69,2,34,0.9,213,1.41,301,5,Ride_Accepted
39ed16ec,02-04-2026 07:59,3,7,Electronic City,Koramangala,25.4,74,Free-Flow,Clear,iOS,Premium,88,2,14,0.51,381,1.02,388,25,Ride_Accepted
bdd449f8,10-07-2026 07:26,4,7,Bellandur,Malleshwaram,8.6,23,Free-Flow,Light Rain,Android,Mid-Range,6,3,34,0.9,129,1.14,147,9,Cancelled_By_Driver
2f545346,21-04-2026 18:03,1,18,Indiranagar,Marathahalli,15.1,117,Gridlock,Clear,iOS,Mid-Range,53,3,35,0.53,226.5,1.53,346,18,Ride_Accepted
3ac3abde,09-05-2026 08:50,5,8,Electronic City,Bellandur,13.4,99,Gridlock,Clear,iOS,Premium,34,3,17,0.8,201,1.73,347,4,Ride_Accepted
3c100060,20-05-2026 19:44,2,19,Hebbal,Whitefield,12.4,143,Gridlock,Thunderstorm,iOS,Mid-Range,54,3,4,0.9,186,2.34,436,8,Ride_Accepted
ba917f5e,10-05-2026 18:12,6,18,HSR Layout,Peenya,14.5,86,Heavy,Clear,iOS,Premium,41,2,6,0.62,217.5,1.36,295,-17,Ride_Accepted
fb15e353,23-04-2026 06:53,3,6,Marathahalli,Hebbal,5.4,14,Light,Clear,Android,Budget,66,4,8,0.43,81,0.9,73,26,User_Abandoned_App
d2aaf1bb,21-03-2026 16:46,5,16,Malleshwaram,Whitefield,26.7,119,Moderate,Clear,Android,Mid-Range,75,3,32,0.53,400.5,0.91,365,-42,Ride_Accepted
60ee4f51,25-05-2026 08:37,0,8,Koramangala,HSR Layout,10.5,76,Gridlock,Clear,Android,Mid-Range,22,3,10,0.53,157.5,1.49,235,-25,Ride_Accepted
e4a736d3,05-05-2026 09:16,1,9,HSR Layout,Marathahalli,20.6,122,Heavy,Clear,Android,Mid-Range,58,2,9,0.58,309,1.31,405,2,Ride_Accepted
62203327,09-08-2026 11:52,6,11,Hebbal,Koramangala,6.6,23,Light,Clear,Android,Budget,54,3,23,0.56,99,0.9,89,-7,User_Abandoned_App
6820aa6c,10-06-2026 06:41,2,6,Indiranagar,Bellandur,6.9,33,Free-Flow,Heavy Downpour,iOS,Premium,8,3,14,0.58,103.5,1.71,177,-9,Ride_Accepted
7c125736,08-08-2026 19:41,5,19,Hebbal,Peenya,17.2,106,Heavy,Light Rain,Android,Budget,21,1,17,0.44,258,1.22,315,-13,Ride_Accepted
19507f5d,12-06-2026 20:50,4,20,Bellandur,Peenya,10.1,103,Gridlock,Thunderstorm,Android,Premium,74,4,47,0.72,151.5,2.51,380,41,Ride_Accepted
069b9678,20-04-2026 06:43,0,6,Electronic City,Malleshwaram,13.5,59,Moderate,Clear,iOS,Premium,81,2,2,0.72,202.5,1.13,228,-29,User_Abandoned_App
7791e8d9,10-07-2026 07:36,4,7,Marathahalli,Malleshwaram,13,55,Moderate,Clear,Android,Premium,96,3,18,0.8,195,1.17,228,27,User_Abandoned_App
cb56f95d,23-05-2026 02:53,5,2,Peenya,Malleshwaram,21.6,65,Light,Clear,Android,Mid-Range,61,2,1,0.9,324,1.16,376,-38,User_Abandoned_App
73373954,23-03-2026 08:05,0,8,Bellandur,Peenya,27.2,180,Gridlock,Light Rain,iOS,Premium,63,9,39,0.9,408,1.77,722,21,User_Abandoned_App
b3aab34c,06-04-2026 16:20,0,16,HSR Layout,Bellandur,18.6,59,Free-Flow,Clear,Android,Mid-Range,61,3,10,0.44,279,0.92,257,25,Ride_Accepted
6c120c04,21-04-2026 14:44,1,14,Bellandur,Indiranagar,10.5,43,Moderate,Light Rain,Android,Mid-Range,94,1,3,0.72,157.5,0.99,156,-11,Cancelled_By_Driver
f9aa7f1d,02-06-2026 14:18,1,14,HSR Layout,Koramangala,16.7,79,Moderate,Clear,iOS,Premium,18,3,18,0.72,250.5,1.16,291,20,User_Abandoned_App
04a413b4,15-03-2026 07:20,6,7,Peenya,HSR Layout,16.1,47,Free-Flow,Clear,Android,Mid-Range,58,4,26,0.83,241.5,1.15,279,16,Ride_Accepted
baa7fd74,21-06-2026 10:00,6,10,Whitefield,Hebbal,19.8,85,Moderate,Clear,Android,Budget,27,1,15,0.63,297,0.91,271,-26,Ride_Accepted
94933c2f,22-05-2026 17:30,4,17,Marathahalli,Electronic City,10,64,Heavy,Clear,iOS,Premium,25,3,29,0.87,150,1.55,233,-24,User_Abandoned_App
6c78cf01,19-05-2026 08:48,1,8,Malleshwaram,HSR Layout,11.1,69,Heavy,Clear,iOS,Premium,41,5,6,0.48,166.5,1.31,219,34,Ride_Accepted
1846d91c,12-05-2026 14:54,1,14,Malleshwaram,Bellandur,14,40,Free-Flow,Clear,Android,Mid-Range,62,3,19,0.5,210,1.04,218,7,Cancelled_By_Driver
dc082528,22-04-2026 08:25,2,8,Koramangala,Bellandur,14.8,171,Gridlock,Thunderstorm,iOS,Premium,45,6,40,0.9,222,2.49,552,-28,User_Abandoned_App
d4d1e9f4,22-06-2026 11:44,0,11,Hebbal,Electronic City,9.4,51,Free-Flow,Heavy Downpour,iOS,Mid-Range,88,4,6,0.54,141,1.49,210,33,User_Abandoned_App
45e09b32,20-08-2026 17:20,3,17,Whitefield,Electronic City,5.8,50,Gridlock,Clear,Android,Mid-Range,87,3,15,0.77,87,1.42,123,-22,Cancelled_By_Driver
162a9063,08-04-2026 10:03,2,10,Malleshwaram,Peenya,11.5,79,Gridlock,Clear,Android,Mid-Range,45,3,11,0.67,172.5,1.4,241,-18,Ride_Accepted
01d97a49,17-05-2026 17:06,6,17,Bellandur,HSR Layout,13.9,110,Gridlock,Clear,Android,Budget,38,7,15,0.77,208.5,1.41,295,-2,Ride_Accepted
aa06809e,20-08-2026 08:48,3,8,Hebbal,HSR Layout,11.2,67,Heavy,Clear,iOS,Premium,53,1,26,0.5,168,1.29,216,-12,Cancelled_By_Driver
fb600474,15-07-2026 10:33,2,10,Whitefield,Hebbal,9.2,99,Gridlock,Thunderstorm,Android,Mid-Range,77,4,27,0.79,138,2.42,334,-5,User_Abandoned_App
2c12cac0,10-08-2026 08:42,0,8,Electronic City,Hebbal,10.8,73,Gridlock,Clear,Android,Mid-Range,100,5,13,0.9,162,1.54,250,33,User_Abandoned_App
0827d0a7,14-06-2026 21:33,6,21,Electronic City,Marathahalli,16,51,Light,Clear,Android,Mid-Range,72,2,36,0.84,240,1.03,247,19,Ride_Accepted
79b6e1a0,24-08-2026 18:13,0,18,Hebbal,HSR Layout,15,137,Heavy,Thunderstorm,Android,Mid-Range,20,2,14,0.85,225,2.19,492,66,User_Abandoned_App
03b8daaa,02-07-2026 08:50,3,8,HSR Layout,Hebbal,11.2,67,Heavy,Clear,iOS,Mid-Range,39,5,13,0.8,168,1.43,239,-7,User_Abandoned_App
da9f764c,11-04-2026 07:13,5,7,HSR Layout,Peenya,16.9,54,Free-Flow,Clear,Android,Mid-Range,2,2,1,0.42,253.5,0.98,248,-4,Ride_Accepted
db7442e3,17-03-2026 15:41,1,15,Bellandur,Peenya,5.4,24,Moderate,Clear,Android,Budget,78,2,40,0.9,81,0.94,76,-10,User_Abandoned_App
004374c6,30-06-2026 07:14,1,7,Whitefield,Malleshwaram,7.3,31,Free-Flow,Clear,Android,Mid-Range,23,4,24,0.9,109.5,1.03,113,27,User_Abandoned_App
7ba28299,16-03-2026 06:47,0,6,Whitefield,Malleshwaram,10.3,26,Free-Flow,Clear,Android,Budget,91,3,26,0.46,154.5,0.93,143,10,Ride_Accepted
d49f446d,22-07-2026 05:34,2,5,Hebbal,Indiranagar,19,54,Light,Clear,iOS,Premium,19,2,33,0.88,285,1.2,343,10,Ride_Accepted
3fcf1d42,30-04-2026 09:39,3,9,Indiranagar,Hebbal,11.3,70,Heavy,Light Rain,Android,Premium,69,2,8,0.65,169.5,1.32,224,27,User_Abandoned_App
1b6a9565,20-04-2026 08:59,0,8,Electronic City,Peenya,8.9,44,Moderate,Clear,Android,Budget,89,3,40,0.9,133.5,0.92,123,5,User_Abandoned_App
4b2dcf82,08-08-2026 06:13,5,6,Whitefield,Indiranagar,11.7,38,Free-Flow,Light Rain,Android,Mid-Range,41,1,3,0.75,175.5,1.11,195,23,Ride_Accepted
89f8fa10,13-05-2026 17:36,2,17,Hebbal,Malleshwaram,11.1,68,Heavy,Light Rain,iOS,Premium,83,2,16,0.79,166.5,1.49,249,-11,Ride_Accepted
66fc910d,03-03-2026 04:38,1,4,Peenya,Whitefield,7.9,22,Light,Clear,iOS,Premium,96,3,35,0.46,118.5,1.27,150,6,Ride_Accepted
0c558e45,12-08-2026 19:38,2,19,Koramangala,HSR Layout,13.1,98,Gridlock,Clear,iOS,Premium,7,4,12,0.64,196.5,2.03,399,-22,User_Abandoned_App
0c92f191,28-06-2026 16:52,6,16,Peenya,Electronic City,11.7,54,Moderate,Clear,Android,Mid-Range,79,4,7,0.9,175.5,1.1,194,-13,User_Abandoned_App
0d625805,28-04-2026 09:55,1,9,Marathahalli,Peenya,31,180,Heavy,Clear,Android,Mid-Range,40,3,29,0.9,465,1.43,667,8,User_Abandoned_App
9e7acbbe,10-04-2026 17:42,4,17,Bellandur,Peenya,14.5,89,Heavy,Clear,Android,Premium,22,2,24,0.7,217.5,1.33,290,27,User_Abandoned_App
01e22b54,18-05-2026 09:15,0,9,Whitefield,Malleshwaram,12.2,69,Heavy,Clear,Android,Mid-Range,77,2,23,0.75,183,1.33,243,8,Ride_Accepted
aefe8579,19-04-2026 18:42,6,18,Marathahalli,HSR Layout,18.4,114,Heavy,Light Rain,iOS,Premium,70,2,27,0.51,276,1.46,404,-7,Ride_Accepted
9dbbf866,28-05-2026 08:32,3,8,Malleshwaram,Hebbal,5.8,37,Heavy,Clear,Android,Mid-Range,6,3,37,0.78,87,1.4,122,-10,Ride_Accepted
db710206,19-07-2026 09:52,6,9,Marathahalli,Bellandur,7.2,47,Heavy,Clear,Android,Budget,58,5,30,0.86,108,1.26,136,-19,User_Abandoned_App
6e2e72da,24-07-2026 13:15,4,13,Hebbal,Indiranagar,10.7,32,Free-Flow,Clear,Android,Mid-Range,74,3,27,0.73,160.5,1,160,41,Ride_Accepted
53ab6a21,16-08-2026 18:03,6,18,Whitefield,Bellandur,19.7,87,Moderate,Clear,Android,Premium,16,2,12,0.56,295.5,1.06,312,16,Ride_Accepted
7502d493,30-04-2026 16:03,3,16,Koramangala,Electronic City,5.6,14,Light,Clear,Android,Budget,41,3,37,0.9,84,1.07,90,10,User_Abandoned_App
d3d6806e,20-06-2026 17:52,5,17,Hebbal,HSR Layout,12.7,79,Heavy,Clear,iOS,Premium,3,1,6,0.64,190.5,1.4,267,19,User_Abandoned_App
749f5ed3,22-04-2026 07:05,2,7,Hebbal,Bellandur,10.3,31,Free-Flow,Clear,iOS,Premium,99,1,39,0.7,154.5,1.08,167,6,Ride_Accepted
1528140c,27-03-2026 09:24,4,9,Bellandur,Hebbal,9,49,Heavy,Clear,Android,Mid-Range,14,2,46,0.9,135,1.28,173,15,Ride_Accepted
ace76e98,25-08-2026 17:34,1,17,Bellandur,Indiranagar,22.3,130,Heavy,Clear,iOS,Premium,92,4,35,0.81,334.5,1.56,522,34,Ride_Accepted
0cf99a7d,24-08-2026 21:31,0,21,Electronic City,Whitefield,7.4,31,Moderate,Clear,iOS,Mid-Range,69,1,16,0.66,111,0.9,100,19,Cancelled_By_Driver
33815c0e,08-03-2026 09:57,6,9,Electronic City,Koramangala,18.2,176,Gridlock,Heavy Downpour,iOS,Premium,51,3,23,0.63,273,2.01,550,-37,User_Abandoned_App
341ecf01,07-03-2026 19:55,5,19,HSR Layout,Peenya,14.7,112,Gridlock,Clear,Android,Budget,19,4,11,0.38,220.5,1.4,308,22,Ride_Accepted
55ccfa4a,27-03-2026 12:30,4,12,Indiranagar,Electronic City,12.7,59,Moderate,Clear,Android,Mid-Range,82,1,35,0.67,190.5,1.07,203,-1,User_Abandoned_App
3def535d,11-08-2026 17:21,1,17,Whitefield,Marathahalli,5.1,29,Heavy,Clear,Android,Mid-Range,41,2,5,0.47,76.5,1.37,105,-38,Ride_Accepted
3fc114ba,06-06-2026 04:42,5,4,Whitefield,Koramangala,4,14,Free-Flow,Clear,Android,Premium,8,1,45,0.9,60,1.21,73,26,Ride_Accepted
63fde0c2,24-07-2026 01:16,4,1,Marathahalli,Malleshwaram,12.6,38,Free-Flow,Clear,iOS,Premium,16,2,41,0.77,189,1.29,243,1,User_Abandoned_App
a1af4ea0,23-04-2026 19:40,3,19,Whitefield,Peenya,20,152,Gridlock,Clear,Android,Premium,95,3,30,0.69,300,1.59,476,11,User_Abandoned_App
562d96d0,01-06-2026 06:45,0,6,Whitefield,Malleshwaram,8.2,21,Free-Flow,Clear,Android,Mid-Range,35,2,14,0.68,123,0.96,118,-13,Ride_Accepted
15782534,21-05-2026 18:17,3,18,Indiranagar,Hebbal,10,70,Gridlock,Clear,Android,Mid-Range,36,5,10,0.3,150,1.5,225,-5,Ride_Accepted
9977df19,05-04-2026 07:20,6,7,Malleshwaram,Marathahalli,10.6,29,Free-Flow,Clear,iOS,Premium,15,3,15,0.79,159,1.21,193,-16,Ride_Accepted
29bec0e3,29-04-2026 15:14,2,15,Electronic City,Malleshwaram,11.5,36,Free-Flow,Clear,Android,Budget,89,4,15,0.39,172.5,0.95,164,2,Ride_Accepted
8216b553,09-08-2026 12:54,6,12,Electronic City,Whitefield,15.7,62,Moderate,Clear,iOS,Premium,94,1,22,0.8,235.5,1.26,296,-23,User_Abandoned_App
c8b4f6c3,13-03-2026 06:18,4,6,Koramangala,Whitefield,29.1,90,Light,Light Rain,iOS,Mid-Range,87,2,42,0.9,436.5,1.11,484,44,Ride_Accepted
62928e5f,10-08-2026 07:45,0,7,Whitefield,Hebbal,26.4,131,Free-Flow,Heavy Downpour,iOS,Mid-Range,59,5,11,0.6,396,1.4,553,2,Ride_Accepted
b5c07765,29-05-2026 15:17,4,15,Indiranagar,Malleshwaram,8.8,28,Free-Flow,Clear,Android,Mid-Range,27,2,30,0.71,132,1,132,20,Ride_Accepted
50b240ef,27-03-2026 18:04,4,18,Electronic City,Marathahalli,7.2,38,Heavy,Light Rain,Android,Mid-Range,33,5,37,0.9,108,1.37,148,-2,Ride_Accepted
7c1c87b0,21-06-2026 07:09,6,7,Indiranagar,Marathahalli,3.2,11,Light,Clear,iOS,Premium,78,1,21,0.67,48,1.12,54,-16,Ride_Accepted
7f46d258,02-08-2026 12:46,6,12,Peenya,HSR Layout,11.2,34,Free-Flow,Clear,Android,Premium,83,2,13,0.52,168,1.07,180,4,User_Abandoned_App
53ecf602,16-07-2026 22:01,3,22,Malleshwaram,Whitefield,11.6,35,Free-Flow,Clear,Android,Mid-Range,76,3,35,0.62,174,0.99,173,15,Ride_Accepted
54e93dc1,21-05-2026 10:17,3,10,Whitefield,Malleshwaram,3.3,23,Gridlock,Clear,Android,Mid-Range,56,3,21,0.7,49.5,1.47,73,36,Cancelled_By_Driver
f57705c7,10-07-2026 06:15,4,6,Koramangala,Indiranagar,5.7,23,Moderate,Clear,iOS,Premium,18,2,1,0.64,85.5,1.03,88,35,User_Abandoned_App
45a46fe6,24-07-2026 19:32,4,19,Marathahalli,Electronic City,11.9,67,Heavy,Clear,iOS,Premium,32,2,17,0.63,178.5,1.36,243,-14,Ride_Accepted
c2922a3c,22-06-2026 18:11,0,18,Electronic City,Electronic City,4.6,36,Heavy,Clear,Android,Mid-Range,100,2,10,0.8,69,1.33,92,-15,Ride_Accepted
0cc6388b,25-08-2026 03:41,1,3,Peenya,Marathahalli,14.4,41,Free-Flow,Clear,Android,Mid-Range,4,3,19,0.26,216,1.09,236,-27,Ride_Accepted
3dde4c18,21-08-2026 09:14,4,9,Indiranagar,HSR Layout,8.4,54,Heavy,Clear,iOS,Mid-Range,58,5,23,0.71,126,1.31,165,-7,User_Abandoned_App
6a4efff5,18-06-2026 20:14,3,20,Bellandur,Hebbal,16.6,100,Heavy,Clear,Android,Budget,22,2,6,0.1,249,1.13,281,-19,Ride_Accepted
ba20df3b,24-07-2026 11:30,4,11,Hebbal,Marathahalli,14.4,40,Light,Clear,iOS,Premium,76,1,36,0.57,216,1.12,243,-26,Ride_Accepted
7934ad33,08-04-2026 14:10,2,14,Whitefield,Koramangala,9.7,40,Moderate,Clear,Android,Budget,66,2,17,0.58,145.5,0.99,144,3,User_Abandoned_App
4eabab2b,16-08-2026 07:58,6,7,Whitefield,Peenya,13.7,41,Free-Flow,Light Rain,Android,Mid-Range,16,2,17,0.81,205.5,1.04,213,7,Ride_Accepted
4ee7bfce,06-07-2026 16:04,0,16,Peenya,Koramangala,4.4,13,Free-Flow,Clear,Android,Premium,60,1,22,0.9,66,1.2,79,7,Ride_Accepted
d91a13d3,09-07-2026 13:12,3,13,Indiranagar,Marathahalli,9.7,30,Light,Clear,Android,Budget,84,2,20,0.72,145.5,0.9,131,7,User_Abandoned_App
d130adca,26-04-2026 13:11,6,13,HSR Layout,Marathahalli,6.6,24,Light,Light Rain,Android,Budget,15,5,31,0.72,99,1.28,127,15,Ride_Accepted
ee72e072,23-05-2026 14:42,5,14,Whitefield,Malleshwaram,7.7,33,Moderate,Clear,iOS,Mid-Range,74,2,41,0.9,115.5,1.08,125,30,Ride_Accepted
0b086e2f,14-06-2026 01:05,6,1,HSR Layout,Bellandur,12.4,55,Moderate,Clear,Android,Mid-Range,43,2,27,0.9,186,1.05,196,0,Ride_Accepted
ba2e79ac,12-03-2026 05:13,3,5,Bellandur,Electronic City,11.2,33,Free-Flow,Light Rain,Android,Premium,36,2,38,0.89,168,1.22,204,-9,Ride_Accepted
e073b091,04-03-2026 18:31,2,18,Peenya,HSR Layout,8.5,47,Heavy,Clear,Android,Premium,25,3,21,0.9,127.5,1.42,181,-9,Cancelled_By_Driver
1959f960,20-08-2026 14:53,3,14,Indiranagar,HSR Layout,17.3,55,Free-Flow,Clear,Android,Mid-Range,85,1,15,0.9,259.5,1.18,306,-18,User_Abandoned_App
adb9747f,30-03-2026 17:57,0,17,Indiranagar,Marathahalli,16.2,118,Gridlock,Clear,Android,Mid-Range,95,5,26,0.72,243,1.35,327,39,Ride_Accepted
